discovery_sequence,program_name,source_url,canonical_url,catalogue_identifier,program_identifier,section_found_in,detected_credentials,classification_evidence,exclusion_reason,classified_at
834,Master of Heritage Conservation/Master of Urban Planning (MHC/MUP),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32605&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32605,catoid=22,poid=32605,"Programs, Minors and Certificates","[""MUP""]","{""title"": ""Master of Heritage Conservation/Master of Urban Planning (MHC/MUP)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MHC/MUP"", ""credential_groups"": [""MHC/MUP""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MUP""], ""unparsed_tokens"": [""MHC""]}",graduate credential(s) ['MUP'] in credential field 'MHC/MUP',2026-07-31T01:26:34Z
835,Master of Landscape Architecture/Master of Urban Planning (MLArch/MUP),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32606&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32606,catoid=22,poid=32606,"Programs, Minors and Certificates","[""MUP""]","{""title"": ""Master of Landscape Architecture/Master of Urban Planning (MLArch/MUP)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MLArch/MUP"", ""credential_groups"": [""MLArch/MUP""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MUP""], ""unparsed_tokens"": [""MLArch""]}",graduate credential(s) ['MUP'] in credential field 'MLArch/MUP',2026-07-31T01:26:34Z
836,"Master of Public Administration/Master of Arts, Jewish Nonprofit Management (MPA/MA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32346&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32346,catoid=22,poid=32346,"Programs, Minors and Certificates","[""MPA"", ""MA""]","{""title"": ""Master of Public Administration/Master of Arts, Jewish Nonprofit Management (MPA/MA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPA/MA"", ""credential_groups"": [""MPA/MA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPA"", ""MA""]}","graduate credential(s) ['MPA', 'MA'] in credential field 'MPA/MA'",2026-07-31T01:26:34Z
837,Master of Public Administration/Master of Science in Gerontology (MPA/MS),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32342&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32342,catoid=22,poid=32342,"Programs, Minors and Certificates","[""MPA"", ""MS""]","{""title"": ""Master of Public Administration/Master of Science in Gerontology (MPA/MS)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPA/MS"", ""credential_groups"": [""MPA/MS""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPA"", ""MS""]}","graduate credential(s) ['MPA', 'MS'] in credential field 'MPA/MS'",2026-07-31T01:26:34Z
838,Master of Public Administration/Master of Social Work (MPA/MSW),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32345&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32345,catoid=22,poid=32345,"Programs, Minors and Certificates","[""MPA"", ""MSW""]","{""title"": ""Master of Public Administration/Master of Social Work (MPA/MSW)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPA/MSW"", ""credential_groups"": [""MPA/MSW""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPA"", ""MSW""]}","graduate credential(s) ['MPA', 'MSW'] in credential field 'MPA/MSW'",2026-07-31T01:26:34Z
839,Master of Public Health/Doctor of Pharmacy (MPH/PharmD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32371&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32371,catoid=22,poid=32371,"Programs, Minors and Certificates","[""MPH"", ""PharmD""]","{""title"": ""Master of Public Health/Doctor of Pharmacy (MPH/PharmD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPH/PharmD"", ""credential_groups"": [""MPH/PharmD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPH"", ""PharmD""]}","graduate credential(s) ['MPH', 'PharmD'] in credential field 'MPH/PharmD'",2026-07-31T01:26:34Z
840,"Master of Public Health/Master of Science, Social Entrepreneurship (MPH/MS)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32461&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32461,catoid=22,poid=32461,"Programs, Minors and Certificates","[""MPH"", ""MS""]","{""title"": ""Master of Public Health/Master of Science, Social Entrepreneurship (MPH/MS)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPH/MS"", ""credential_groups"": [""MPH/MS""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPH"", ""MS""]}","graduate credential(s) ['MPH', 'MS'] in credential field 'MPH/MS'",2026-07-31T01:26:34Z
841,Master of Public Health/Master of Social Work (MPH/MSW),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32224&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32224,catoid=22,poid=32224,"Programs, Minors and Certificates","[""MPH"", ""MSW""]","{""title"": ""Master of Public Health/Master of Social Work (MPH/MSW)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPH/MSW"", ""credential_groups"": [""MPH/MSW""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPH"", ""MSW""]}","graduate credential(s) ['MPH', 'MSW'] in credential field 'MPH/MSW'",2026-07-31T01:26:34Z
842,Master of Public Health/Master of Urban Planning (MPH/MUP),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32596&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32596,catoid=22,poid=32596,"Programs, Minors and Certificates","[""MPH"", ""MUP""]","{""title"": ""Master of Public Health/Master of Urban Planning (MPH/MUP)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPH/MUP"", ""credential_groups"": [""MPH/MUP""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPH"", ""MUP""]}","graduate credential(s) ['MPH', 'MUP'] in credential field 'MPH/MUP'",2026-07-31T01:26:34Z
843,Master of Public Policy/Juris Doctor (MPP/JD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32175&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32175,catoid=22,poid=32175,"Programs, Minors and Certificates","[""MPP"", ""JD""]","{""title"": ""Master of Public Policy/Juris Doctor (MPP/JD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPP/JD"", ""credential_groups"": [""MPP/JD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPP"", ""JD""]}","graduate credential(s) ['MPP', 'JD'] in credential field 'MPP/JD'",2026-07-31T01:26:34Z
844,Master of Public Policy/Master of Urban Planning (MPP/MUP),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32598&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32598,catoid=22,poid=32598,"Programs, Minors and Certificates","[""MPP"", ""MUP""]","{""title"": ""Master of Public Policy/Master of Urban Planning (MPP/MUP)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MPP/MUP"", ""credential_groups"": [""MPP/MUP""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MPP"", ""MUP""]}","graduate credential(s) ['MPP', 'MUP'] in credential field 'MPP/MUP'",2026-07-31T01:26:34Z
845,Master of Real Estate Development/Juris Doctor (MRED/JD),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32179&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32179,catoid=22,poid=32179,"Programs, Minors and Certificates","[""MRED"", ""JD""]","{""title"": ""Master of Real Estate Development/Juris Doctor (MRED/JD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MRED/JD"", ""credential_groups"": [""MRED/JD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MRED"", ""JD""]}","graduate credential(s) ['MRED', 'JD'] in credential field 'MRED/JD'",2026-07-31T01:26:34Z
846,Master of Real Estate Development/Master of Business Administration (MRED/MBA),https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31623&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31623,catoid=22,poid=31623,"Programs, Minors and Certificates","[""MRED"", ""MBA""]","{""title"": ""Master of Real Estate Development/Master of Business Administration (MRED/MBA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MRED/MBA"", ""credential_groups"": [""MRED/MBA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MRED"", ""MBA""]}","graduate credential(s) ['MRED', 'MBA'] in credential field 'MRED/MBA'",2026-07-31T01:26:34Z
847,"Master of Science, Gerontology/Doctor of Pharmacy (MS/PharmD)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32157&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32157,catoid=22,poid=32157,"Programs, Minors and Certificates","[""MS"", ""PharmD""]","{""title"": ""Master of Science, Gerontology/Doctor of Pharmacy (MS/PharmD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/PharmD"", ""credential_groups"": [""MS/PharmD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""PharmD""]}","graduate credential(s) ['MS', 'PharmD'] in credential field 'MS/PharmD'",2026-07-31T01:26:34Z
848,"Master of Science, Gerontology/Juris Doctor (MS/JD)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32466&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32466,catoid=22,poid=32466,"Programs, Minors and Certificates","[""MS"", ""JD""]","{""title"": ""Master of Science, Gerontology/Juris Doctor (MS/JD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/JD"", ""credential_groups"": [""MS/JD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""JD""]}","graduate credential(s) ['MS', 'JD'] in credential field 'MS/JD'",2026-07-31T01:26:34Z
849,"Master of Science, Gerontology/Master of Business Administration (MS/MBA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32156&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32156,catoid=22,poid=32156,"Programs, Minors and Certificates","[""MS"", ""MBA""]","{""title"": ""Master of Science, Gerontology/Master of Business Administration (MS/MBA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MBA"", ""credential_groups"": [""MS/MBA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MBA""]}","graduate credential(s) ['MS', 'MBA'] in credential field 'MS/MBA'",2026-07-31T01:26:34Z
850,"Master of Science, Gerontology/Master of Health Administration (MS/MHA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32468&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32468,catoid=22,poid=32468,"Programs, Minors and Certificates","[""MS"", ""MHA""]","{""title"": ""Master of Science, Gerontology/Master of Health Administration (MS/MHA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MHA"", ""credential_groups"": [""MS/MHA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MHA""]}","graduate credential(s) ['MS', 'MHA'] in credential field 'MS/MHA'",2026-07-31T01:26:34Z
851,"Master of Science, Gerontology/Master of Public Administration (MS/MPA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32467&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32467,catoid=22,poid=32467,"Programs, Minors and Certificates","[""MS"", ""MPA""]","{""title"": ""Master of Science, Gerontology/Master of Public Administration (MS/MPA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MPA"", ""credential_groups"": [""MS/MPA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MPA""]}","graduate credential(s) ['MS', 'MPA'] in credential field 'MS/MPA'",2026-07-31T01:26:34Z
852,"Master of Science, Gerontology/Master of Social Work (MS/MSW)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32386&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32386,catoid=22,poid=32386,"Programs, Minors and Certificates","[""MS"", ""MSW""]","{""title"": ""Master of Science, Gerontology/Master of Social Work (MS/MSW)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MSW"", ""credential_groups"": [""MS/MSW""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MSW""]}","graduate credential(s) ['MS', 'MSW'] in credential field 'MS/MSW'",2026-07-31T01:26:34Z
853,"Master of Science, Global Medicine/Doctor of Pharmacy (PharmD/MS)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32199&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32199,catoid=22,poid=32199,"Programs, Minors and Certificates","[""PharmD"", ""MS""]","{""title"": ""Master of Science, Global Medicine/Doctor of Pharmacy (PharmD/MS)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""PharmD/MS"", ""credential_groups"": [""PharmD/MS""], ""undergrad_tokens"": [], ""graduate_tokens"": [""PharmD"", ""MS""]}","graduate credential(s) ['PharmD', 'MS'] in credential field 'PharmD/MS'",2026-07-31T01:26:34Z
854,"Master of Science, Industrial and Systems Engineering/Master of Business Administration (MS/MBA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32120&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32120,catoid=22,poid=32120,"Programs, Minors and Certificates","[""MS"", ""MBA""]","{""title"": ""Master of Science, Industrial and Systems Engineering/Master of Business Administration (MS/MBA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MBA"", ""credential_groups"": [""MS/MBA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MBA""]}","graduate credential(s) ['MS', 'MBA'] in credential field 'MS/MBA'",2026-07-31T01:26:34Z
855,"Master of Science, Petroleum Engineering/Master of Science, Engineering Management (MS/MS)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32625&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32625,catoid=22,poid=32625,"Programs, Minors and Certificates","[""MS""]","{""title"": ""Master of Science, Petroleum Engineering/Master of Science, Engineering Management (MS/MS)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MS"", ""credential_groups"": [""MS/MS""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS""]}",graduate credential(s) ['MS'] in credential field 'MS/MS',2026-07-31T01:26:34Z
856,"Master of Science, Social Entrepreneurship/Master of Public Health (MS/MPH)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32686&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32686,catoid=22,poid=32686,"Programs, Minors and Certificates","[""MS"", ""MPH""]","{""title"": ""Master of Science, Social Entrepreneurship/Master of Public Health (MS/MPH)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MPH"", ""credential_groups"": [""MS/MPH""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MPH""]}","graduate credential(s) ['MS', 'MPH'] in credential field 'MS/MPH'",2026-07-31T01:26:34Z
857,"Master of Science, Systems Architecting and Engineering/Master of Business Administration (MS/MBA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32548&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32548,catoid=22,poid=32548,"Programs, Minors and Certificates","[""MS"", ""MBA""]","{""title"": ""Master of Science, Systems Architecting and Engineering/Master of Business Administration (MS/MBA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MS/MBA"", ""credential_groups"": [""MS/MBA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MS"", ""MBA""]}","graduate credential(s) ['MS', 'MBA'] in credential field 'MS/MBA'",2026-07-31T01:26:34Z
858,"Master of Social Work/Juris Doctor, Law (MSW/JD)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32464&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32464,catoid=22,poid=32464,"Programs, Minors and Certificates","[""MSW"", ""JD""]","{""title"": ""Master of Social Work/Juris Doctor, Law (MSW/JD)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MSW/JD"", ""credential_groups"": [""MSW/JD""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MSW"", ""JD""]}","graduate credential(s) ['MSW', 'JD'] in credential field 'MSW/JD'",2026-07-31T01:26:34Z
859,"Master of Social Work/Master of Arts, Jewish Nonprofit Management (MSW/MA)",https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32354&returnto=9396,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32354,catoid=22,poid=32354,"Programs, Minors and Certificates","[""MSW"", ""MA""]","{""title"": ""Master of Social Work/Master of Arts, Jewish Nonprofit Management (MSW/MA)"", ""section_heading"": ""Programs, Minors and Certificates"", ""credential_field"": ""MSW/MA"", ""credential_groups"": [""MSW/MA""], ""undergrad_tokens"": [], ""graduate_tokens"": [""MSW"", ""MA""]}","graduate credential(s) ['MSW', 'MA'] in credential field 'MSW/MA'",2026-07-31T01:26:34Z
